Eyes Closed Status,Open Eyes Ratio
Alert Eyes,0.930430667297681
Tired Eyes,0.9300236406619385
Alert Eyes,0.9301227573182247
Tired Eyes,0.9293119698397738
Alert Eyes,0.9289746001881467
Alert Eyes,0.9292076887013596
Tired Eyes,0.928872250818905
Alert Eyes,0.9289719626168225
Alert Eyes,0.9290713952403173
Alert Eyes,0.9292035398230089
Alert Eyes,0.9292364990689013
Alert Eyes,0.9293023255813954
Alert Eyes,0.9289363678588016
Alert Eyes,0.9290023201856148
Alert Eyes,0.9286706808707735
Alert Eyes,0.928736695974086
Alert Eyes,0.9288354898336414
Alert Eyes,0.9289340101522843
Alert Eyes,0.929097605893186
Alert Eyes,0.9287356321839081
Alert Eyes,0.928374655647383
Alert Eyes,0.9284403669724771
Alert Eyes,0.928505957836847
Alert Eyes,0.928604118993135
Alert Eyes,0.9287020109689214
Alert Eyes,0.9287671232876712
Alert Eyes,0.9289293849658314
Alert Eyes,0.9290263876251137
Alert Eyes,0.9291231258518855
Alert Eyes,0.9292196007259528
Alert Eyes,0.9293478260869565
Alert Eyes,0.9290555806597379
Alert Eyes,0.9290876242095755
Alert Eyes,0.9292155094679891
Alert Eyes,0.9293111211166142
Alert Eyes,0.9289568345323741
Alert Eyes,0.9290843806104129
Alert Eyes,0.9287315105333931
Tired Eyes,0.928379588182632
Tired Eyes,0.9280607685433423
Alert Eyes,0.928157072735386
Alert Eyes,0.9282850779510022
Alert Eyes,0.9284126278345931
Alert Eyes,0.927619893428064
Alert Eyes,0.9277482269503546
Alert Eyes,0.9277802392556491
Alert Eyes,0.9278122232063774
Alert Eyes,0.9278441788401948
Alert Eyes,0.9279717189571366
Alert Eyes,0.9280670785525155
Alert Eyes,0.9280670785525155
Alert Eyes,0.9280670785525155
Alert Eyes,0.9280670785525155
Alert Eyes,0.9280670785525155
Alert Eyes,0.9280670785525155
Alert Eyes,0.9280670785525155
Alert Eyes,0.9280670785525155
Alert Eyes,0.9280670785525155
Alert Eyes,0.9280670785525155
Alert Eyes,0.9280670785525155
Alert Eyes,0.9280670785525155
Alert Eyes,0.9277851166886834
Alert Eyes,0.9279120879120879
Tired Eyes,0.927599824484423
Alert Eyes,0.9277266754270697
Tired Eyes,0.9274158285964145
Alert Eyes,0.9275109170305676
Alert Eyes,0.927637314734089
Alert Eyes,0.9277946933449326
Alert Eyes,0.9279201042118975
Alert Eyes,0.9280138768430182
Alert Eyes,0.9281074058033781
Alert Eyes,0.9282317336792045
Tired Eyes,0.9274924471299094
Alert Eyes,0.9271551724137931
Alert Eyes,0.9272805507745266
Alert Eyes,0.9272805507745266
Alert Eyes,0.9272805507745266
Alert Eyes,0.9272805507745266
Alert Eyes,0.9272805507745266
Alert Eyes,0.9272805507745266
Alert Eyes,0.9272805507745266
Alert Eyes,0.9269759450171822
Tired Eyes,0.926672384219554
Alert Eyes,0.9267665952890792
Tired Eyes,0.9264013692768507
Alert Eyes,0.9264643009833262
Alert Eyes,0.9265584970111016
Alert Eyes,0.9266524520255863
Alert Eyes,0.9267461669505963
Alert Eyes,0.9268707482993197
Alert Eyes,0.926963906581741
Alert Eyes,0.927087749046206
Alert Eyes,0.9271803556308214
Alert Eyes,0.9273034657650042
Alert Eyes,0.9274261603375528
Alert Eyes,0.927487352445194
Alert Eyes,0.9276094276094277
Tired Eyes,0.926890756302521
Alert Eyes,0.9265631556861099
Alert Eyes,0.9266862170087976
Alert Eyes,0.9259723964868256
Alert Eyes,0.9260960334029228
Alert Eyes,0.9261576971214017
Alert Eyes,0.92625
Alert Eyes,0.9262807163681799
Alert Eyes,0.9263114071606994
Alert Eyes,0.9263420724094882
Alert Eyes,0.9264033264033265
Alert Eyes,0.9264644786040714
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9265560165975104
Alert Eyes,0.9267080745341615
Alert Eyes,0.926829268292683
Tired Eyes,0.9265070189925682
Alert Eyes,0.9265676567656765
Alert Eyes,0.9266281945589447
Alert Eyes,0.9263071222725402
Tired Eyes,0.9259868421052632
Alert Eyes,0.9260780287474333
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Alert Eyes,0.9262295081967213
Tired Eyes,0.9255014326647565
Alert Eyes,0.9256232120964446
Alert Eyes,0.9257445940432476
Alert Eyes,0.9258353708231459
Alert Eyes,0.9259259259259259
Alert Eyes,0.926046322633076
Alert Eyes,0.926046322633076
Alert Eyes,0.926046322633076
Alert Eyes,0.926046322633076
Alert Eyes,0.926046322633076
Alert Eyes,0.926046322633076
Alert Eyes,0.926046322633076
Alert Eyes,0.9262261856505878
Alert Eyes,0.9262261856505878
Tired Eyes,0.9259708737864077
Alert Eyes,0.9260307194826193
Alert Eyes,0.9261203068227695
Alert Eyes,0.9262394195888755
Alert Eyes,0.9263581488933602
Alert Eyes,0.9264469453376206
Alert Eyes,0.9265060240963855
Alert Eyes,0.9266238973536488
Alert Eyes,0.9267413931144916
Alert Eyes,0.9268585131894485
Alert Eyes,0.926975259377494
Alert Eyes,0.9270916334661354
Alert Eyes,0.9272076372315036
Alert Eyes,0.9269261318506752
Alert Eyes,0.9269261318506752
Alert Eyes,0.9269261318506752
Alert Eyes,0.9270130900436335
Alert Eyes,0.9270130900436335
Alert Eyes,0.9270130900436335
Alert Eyes,0.9270130900436335
Alert Eyes,0.9270130900436335
Alert Eyes,0.9270130900436335
Alert Eyes,0.9270130900436335
Alert Eyes,0.9270998415213946
Alert Eyes,0.9271863870201821
Alert Eyes,0.9273014618727775
Alert Eyes,0.9274161735700197
Alert Eyes,0.9271366679795195
Alert Eyes,0.9272226593233674
Alert Eyes,0.927336999214454
Alert Eyes,0.9275078369905956
Alert Eyes,0.9276212832550861
Alert Eyes,0.9276778733385458
Alert Eyes,0.927734375
Alert Eyes,0.927485380116959
Alert Eyes,0.9272373540856031
Alert Eyes,0.9273221919937816
Alert Eyes,0.9274350019402406
Alert Eyes,0.927216415021293
Alert Eyes,0.926942404329339
Alert Eyes,0.9270833333333334
Tired Eyes,0.9267822736030829
Alert Eyes,0.9268386599922988
Alert Eyes,0.9269511726259131
Alert Eyes,0.9270353302611367
Alert Eyes,0.9267638036809815
Alert Eyes,0.9268199233716475
Alert Eyes,0.9269598470363288
Alert Eyes,0.9270714012982054
Alert Eyes,0.9271548436308161
Alert Eyes,0.9272103658536586
Alert Eyes,0.9273211567732116
Tired Eyes,0.9270516717325228
Alert Eyes,0.9271623672230652
Alert Eyes,0.9272451686244789
Alert Eyes,0.927355278093076
Tired Eyes,0.9267648169120423
Alert Eyes,0.9261492087415222
Alert Eyes,0.9258841234010534
Alert Eyes,0.9259954921111946
Alert Eyes,0.9256756756756757
Alert Eyes,0.9257871064467766
Alert Eyes,0.9258426966292135
Alert Eyes,0.9258982035928144
Alert Eyes,0.9259259259259259
Alert Eyes,0.925981308411215
Alert Eyes,0.9260642270351008
Alert Eyes,0.9261469600895188
Alert Eyes,0.9262020126723817
Alert Eyes,0.9259397097134351
Alert Eyes,0.9259947936035701
Alert Eyes,0.9260223048327137
Alert Eyes,0.9261047159301894
Alert Eyes,0.9258435298479792
Alert Eyes,0.9255831173639393
Alert Eyes,0.925638179800222
Alert Eyes,0.9253786479497599
Alert Eyes,0.9254887495389156
Alert Eyes,0.9255711127487104
Alert Eyes,0.9256532940743467
Alert Eyes,0.9257079808753218
Alert Eyes,0.925789860396767
Alert Eyes,0.9258715596330275
Alert Eyes,0.9259530791788856
Alert Eyes,0.9260344196265105
Tired Eyes,0.9257498171177762
Tired Eyes,0.9257498171177762
Tired Eyes,0.9257498171177762
Tired Eyes,0.9257498171177762
Alert Eyes,0.9254658385093167
Tired Eyes,0.9251824817518248
Alert Eyes,0.9252643091505651
Alert Eyes,0.925009100837277
Alert Eyes,0.9250909090909091
Alert Eyes,0.925172539048311
Alert Eyes,0.9252811026478056
Alert Eyes,0.9250271640709887
Alert Eyes,0.9250271640709887
Alert Eyes,0.9250271640709887
Alert Eyes,0.9250271640709887
Alert Eyes,0.9250271640709887
Alert Eyes,0.9250271640709887
Alert Eyes,0.9250271640709887
Alert Eyes,0.9250271640709887
Alert Eyes,0.9250271640709887
Alert Eyes,0.9250271640709887
Alert Eyes,0.9251356238698011
Alert Eyes,0.9252167630057804
Alert Eyes,0.9252977264525442
Alert Eyes,0.9254054054054054
Alert Eyes,0.9251529327096077
Alert Eyes,0.9252336448598131
Alert Eyes,0.925367778973807
Alert Eyes,0.9254747402364744
Alert Eyes,0.9249195566678584
Alert Eyes,0.9246697607997144
Alert Eyes,0.9247503566333809
Alert Eyes,0.9248039914468995
Alert Eyes,0.9248843004627981
Alert Eyes,0.9249377445748844
Tired Eyes,0.9246624022743426
Alert Eyes,0.9247159090909091
Alert Eyes,0.9247960269599149
Alert Eyes,0.9245216158752658
Alert Eyes,0.9246017699115044
Tired Eyes,0.9243013795542978
Alert Eyes,0.9243816254416961
Alert Eyes,0.9244350282485876
Alert Eyes,0.9244617013766325
Alert Eyes,0.9244883556810163
Alert Eyes,0.9245416078984485
Alert Eyes,0.9245682058512513
Alert Eyes,0.9246744104188666
Alert Eyes,0.9247538677918424
Alert Eyes,0.9248331577098701
Alert Eyes,0.9249122807017544
Alert Eyes,0.9249912372940764
Alert Eyes,0.9250437828371278
Alert Eyes,0.9247462373118656
Alert Eyes,0.9247988807275271
Alert Eyes,0.9248514505417686
Alert Eyes,0.9249301675977654
Alert Eyes,0.9250087199162889
Alert Eyes,0.92511320097527
Tired Eyes,0.9248172641837801
Alert Eyes,0.9245742092457421
Alert Eyes,0.9246527777777778
Alert Eyes,0.9247572815533981
Alert Eyes,0.9248094248094249
Alert Eyes,0.9245413637937002
Alert Eyes,0.9246196403872753
Alert Eyes,0.9246977547495682
Alert Eyes,0.9247237569060773
Alert Eyes,0.9247757073844031
Alert Eyes,0.9248016557433598
Alert Eyes,0.9248793935217091
Alert Eyes,0.9248793935217091
Alert Eyes,0.9249311294765841
Alert Eyes,0.9249311294765841
Alert Eyes,0.9249311294765841
Alert Eyes,0.9249311294765841
Alert Eyes,0.9249311294765841
Alert Eyes,0.9249311294765841
Alert Eyes,0.9249311294765841
Alert Eyes,0.9249311294765841
Alert Eyes,0.9249311294765841
Alert Eyes,0.9249311294765841
Alert Eyes,0.9249311294765841
Alert Eyes,0.9249311294765841
Alert Eyes,0.9249311294765841
Alert Eyes,0.9250343878954608
Alert Eyes,0.925111645482652
Alert Eyes,0.9252144082332762
Alert Eyes,0.9252656839218375
Alert Eyes,0.9252656839218375
Alert Eyes,0.9252656839218375
Alert Eyes,0.9252656839218375
Alert Eyes,0.9252656839218375
Alert Eyes,0.9252656839218375
Alert Eyes,0.9252656839218375
Alert Eyes,0.9252656839218375
Alert Eyes,0.9252656839218375
Alert Eyes,0.9253424657534246
Alert Eyes,0.925419089976052
Alert Eyes,0.9254955570745045
Alert Eyes,0.9255972696245733
Alert Eyes,0.9256480218281037
Alert Eyes,0.9254341164453525
Alert Eyes,0.9255102040816326
Alert Eyes,0.9255861365953109
Alert Eyes,0.9256114130434783
Alert Eyes,0.9256871394638616
Alert Eyes,0.9257375381485249
Alert Eyes,0.9254490003388682
Alert Eyes,0.9254490003388682
Alert Eyes,0.9254994920419912
Alert Eyes,0.9256002705444707
Alert Eyes,0.9256002705444707
Alert Eyes,0.9256756756756757
Alert Eyes,0.9257509281133985
Alert Eyes,0.9258010118043845
Alert Eyes,0.925826028320971
Alert Eyes,0.9258510279743849
Alert Eyes,0.9259259259259259
Alert Eyes,0.9259508582968697
Alert Eyes,0.926000672721157
Alert Eyes,0.9260752688172043
Alert Eyes,0.9261497146693521
Alert Eyes,0.926224010731053
Alert Eyes,0.9262981574539364
Alert Eyes,0.9262981574539364
Tired Eyes,0.9260127217944426
Alert Eyes,0.9261363636363636
Alert Eyes,0.9259012016021362
Tired Eyes,0.9256418806268756
Tired Eyes,0.9256418806268756
Tired Eyes,0.9256418806268756
Tired Eyes,0.9256418806268756
Alert Eyes,0.9257161892071952
Tired Eyes,0.9254575707154742
Tired Eyes,0.9254575707154742
Alert Eyes,0.9252243270189432
Alert Eyes,0.9252739953503819
Alert Eyes,0.9250165892501659
Alert Eyes,0.925115970841617
Tired Eyes,0.9248841826604898
Alert Eyes,0.9249586776859504
Alert Eyes,0.9249586776859504
Alert Eyes,0.9250330250990753
Alert Eyes,0.9251072253381722
Alert Eyes,0.9251072253381722
Alert Eyes,0.9251072253381722
Alert Eyes,0.9251072253381722
Alert Eyes,0.9251072253381722
Alert Eyes,0.9251072253381722
Alert Eyes,0.9251566106165513
Alert Eyes,0.9252551860388541
Alert Eyes,0.9253535021374548
Alert Eyes,0.9250985545335085
Alert Eyes,0.9251723006235641
Alert Eyes,0.9252459016393443
Alert Eyes,0.925343811394892
Alert Eyes,0.9254170755642787
Alert Eyes,0.9254901960784314
Alert Eyes,0.9256117455138663
Alert Eyes,0.9256602543201826
Alert Eyes,0.9254071661237785
Alert Eyes,0.9254557291666666
Alert Eyes,0.9251789199739753
Alert Eyes,0.9249268768280793
Alert Eyes,0.925
Alert Eyes,0.9251458198314971
Alert Eyes,0.9252185173195209
Alert Eyes,0.9252669039145908
Alert Eyes,0.9253152279340446
Alert Eyes,0.9253634894991922
Alert Eyes,0.9254357650096837
Alert Eyes,0.925483870967742
Alert Eyes,0.925531914893617
Alert Eyes,0.9255559136319691
Alert Eyes,0.9255559136319691
Alert Eyes,0.9256278171281391
Alert Eyes,0.925651754103637
Alert Eyes,0.925771208226221
Alert Eyes,0.9258664955070603
Alert Eyes,0.9259378005771081
Alert Eyes,0.9260326609029779
Tired Eyes,0.9255115089514067
Alert Eyes,0.9256066411238825
Alert Eyes,0.9256778309409889
Alert Eyes,0.9257252151737329
Alert Eyes,0.9254777070063694
Alert Eyes,0.9252306713331212
Tired Eyes,0.9249841068022886
Alert Eyes,0.925007944073721
Alert Eyes,0.9250317662007624
Alert Eyes,0.9250793650793651
Alert Eyes,0.9251506501744371
Alert Eyes,0.9252217997465145
Alert Eyes,0.9252928141817031
Alert Eyes,0.9253164556962026
Alert Eyes,0.9253400822524518
Alert Eyes,0.9254108723135271
Alert Eyes,0.9251657720239975
Alert Eyes,0.9251893939393939
Alert Eyes,0.9252130009466709
Alert Eyes,0.9252365930599369
Alert Eyes,0.9252837326607818
Alert Eyes,0.9253072801764891
Alert Eyes,0.9254013220018886
Alert Eyes,0.9254716981132075
Alert Eyes,0.925251256281407
Alert Eyes,0.9252981795354677
Tired Eyes,0.9250313676286073
Tired Eyes,0.924812030075188
Alert Eyes,0.9248826291079812
Tired Eyes,0.9246168282765093
Alert Eyes,0.9246875
Alert Eyes,0.9247580393381205
Alert Eyes,0.924804992199688
Alert Eyes,0.9248753117206983
Alert Eyes,0.9249454998442853
Alert Eyes,0.9249454998442853
Alert Eyes,0.9250155569383945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Tired Eyes,0.9247512437810945
Alert Eyes,0.9244872591671845
Alert Eyes,0.9245341614906832
Tired Eyes,0.924317617866005
Alert Eyes,0.9243645381277124
Alert Eyes,0.9244114002478315
Alert Eyes,0.9244582043343653
Alert Eyes,0.9245283018867925
Alert Eyes,0.9243360098826436
Tired Eyes,0.9241209130166563
Alert Eyes,0.924191063174114
Alert Eyes,0.9242610837438424
Alert Eyes,0.9243309750845894
Alert Eyes,0.9241167434715822
Alert Eyes,0.9242331288343558
Tired Eyes,0.923973022685469
Tired Eyes,0.9237366003062787
Tired Eyes,0.9237366003062787
Tired Eyes,0.9237366003062787
Tired Eyes,0.9237366003062787
Tired Eyes,0.9237366003062787
Tired Eyes,0.9237366003062787
Tired Eyes,0.9237366003062787
Alert Eyes,0.9238066095471236
Alert Eyes,0.923923006416132
Alert Eyes,0.923992673992674
Alert Eyes,0.9240853658536585
Alert Eyes,0.9242239805234328
Alert Eyes,0.9240352476450927
Alert Eyes,0.9241274658573596
Alert Eyes,0.9238932686476653
Alert Eyes,0.9240084771419921
Alert Eyes,0.9241233373639661
Tired Eyes,0.9239130434782609
Alert Eyes,0.9240048250904704
Alert Eyes,0.9240963855421687
Alert Eyes,0.924187725631769
Alert Eyes,0.9242788461538461
Alert Eyes,0.9243697478991597
Alert Eyes,0.9241379310344827
Alert Eyes,0.9242288110212639
Alert Eyes,0.9243647234678625
Alert Eyes,0.9244324970131422
Alert Eyes,0.9245001492091913
Alert Eyes,0.9245676803816338
Alert Eyes,0.92463509085493
Alert Eyes,0.924702380952381
Alert Eyes,0.92481426448737
Alert Eyes,0.9249258160237389
Alert Eyes,0.9250148192056906
Alert Eyes,0.9251036116044997
Alert Eyes,0.9252143068282589
Alert Eyes,0.9253026276941246
Alert Eyes,0.9254566882734236
Alert Eyes,0.9255444379046498
Alert Eyes,0.9256319811875368
Alert Eyes,0.9257411212210156
Alert Eyes,0.9258282028730578
Alert Eyes,0.9259367681498829
Alert Eyes,0.9257527038877521
Alert Eyes,0.9255474452554745
Alert Eyes,0.925569176882662
Alert Eyes,0.9256342957130359
Alert Eyes,0.925764192139738
Alert Eyes,0.9258289703315882
Alert Eyes,0.9258720930232558
Alert Eyes,0.9260226283724978
Alert Eyes,0.9258400926998841
Alert Eyes,0.925883034163289
Alert Eyes,0.9259473531964131
Alert Eyes,0.9259901705695288
Alert Eyes,0.9260543038705951
Alert Eyes,0.9261396422388921
Alert Eyes,0.9261822376009228
Alert Eyes,0.9262460386055892
Alert Eyes,0.9262885113734524
Alert Eyes,0.9263521288837745
Alert Eyes,0.9264156366772061
Alert Eyes,0.926457914392416
Alert Eyes,0.9265212399540758
Alert Eyes,0.9265844565529108
Alert Eyes,0.926647564469914
Alert Eyes,0.9267315397824842
Alert Eyes,0.9268362389254072
Alert Eyes,0.9268780348471866
Alert Eyes,0.926919783043106
Alert Eyes,0.9269823160296634
Alert Eyes,0.9267806267806268
Alert Eyes,0.9265793966989186
Alert Eyes,0.9266628766344513
Alert Eyes,0.9267045454545455
Alert Eyes,0.9267669599772921
Alert Eyes,0.9268500141763538
Alert Eyes,0.9269328802039083
Alert Eyes,0.9269949066213922
Alert Eyes,0.9270774448841154
Alert Eyes,0.9271392262072861
Alert Eyes,0.9272009029345373
Alert Eyes,0.9272624753312658
Alert Eyes,0.9273034657650042
Alert Eyes,0.927344410025345
Alert Eyes,0.9273853081902618
Alert Eyes,0.9274261603375528
Alert Eyes,0.9274465691788526
Alert Eyes,0.927247191011236
Alert Eyes,0.9273288439955106
Alert Eyes,0.9271300448430493
Alert Eyes,0.9269521410579346
Alert Eyes,0.9267132867132867
Alert Eyes,0.9267542633491753
Alert Eyes,0.9267951941883208
Alert Eyes,0.9266183035714286
Alert Eyes,0.9267001114827201
Alert Eyes,0.9267817371937639
Alert Eyes,0.9268631813125695
Alert Eyes,0.9269038354641468
Alert Eyes,0.9267073847862298
Alert Eyes,0.9267683772538141
Alert Eyes,0.9268495428096426
Tired Eyes,0.9263769720453916
Alert Eyes,0.9264583909317113
Alert Eyes,0.9265396299364816
Alert Eyes,0.9266004415011038
Alert Eyes,0.9266813671444322
Alert Eyes,0.926762114537445
Alert Eyes,0.9268024215740231
Alert Eyes,0.9268426842684269
Alert Eyes,0.9268829026937878
Alert Eyes,0.9269431474869542
Alert Eyes,0.9269832555586055
Alert Eyes,0.9267489711934156
Alert Eyes,0.9268493150684931
Alert Eyes,0.9266356419381331
Alert Eyes,0.9266757865937072
Alert Eyes,0.9267158873393492
Alert Eyes,0.926775956284153
Alert Eyes,0.9268359268359269
Alert Eyes,0.9268758526603001
Alert Eyes,0.9269356597600873
Tired Eyes,0.9267229637700899
Alert Eyes,0.9267429193899782
Alert Eyes,0.9267429193899782
Alert Eyes,0.9267429193899782
Alert Eyes,0.9267429193899782
Alert Eyes,0.9267429193899782
Alert Eyes,0.9267429193899782
Alert Eyes,0.9267429193899782
Alert Eyes,0.9267429193899782
Alert Eyes,0.9267429193899782
Alert Eyes,0.9267429193899782
Alert Eyes,0.9267429193899782
Alert Eyes,0.926550598476605
Alert Eyes,0.9265905383360522
Alert Eyes,0.9266901982079826
Alert Eyes,0.9267498643516007
Alert Eyes,0.9267895878524945
Tired Eyes,0.9266179258055781
Alert Eyes,0.926657645466847
Tired Eyes,0.92644672796106
Alert Eyes,0.9265063496352337
Alert Eyes,0.9265658747300216
Alert Eyes,0.9265856950067476
Alert Eyes,0.9266253034799029
Alert Eyes,0.9266648692369911
Alert Eyes,0.9267043923470762
Alert Eyes,0.9267043923470762
Alert Eyes,0.9267438728790736
Alert Eyes,0.9265141318977119
Alert Eyes,0.9265339074273412
Alert Eyes,0.9265931702070449
Alert Eyes,0.9266720386784851
Alert Eyes,0.926731078904992
Alert Eyes,0.9267703862660944
Alert Eyes,0.926829268292683
Alert Eyes,0.9268684703991428
Alert Eyes,0.9268880557043385
Alert Eyes,0.9269271948608137
Alert Eyes,0.9269467487289269
Alert Eyes,0.9269467487289269
Alert Eyes,0.9270053475935829
Alert Eyes,0.9270638525247128
Alert Eyes,0.9271222637479979
Alert Eyes,0.9271611526147279
Alert Eyes,0.9269333333333334
Alert Eyes,0.9269722814498934
Alert Eyes,0.9269722814498934
Alert Eyes,0.9270306258322237
Alert Eyes,0.9270888770622672
Tired Eyes,0.9268617021276596
Alert Eyes,0.9269200106298167
Alert Eyes,0.9269588313413014
Alert Eyes,0.9269976108308999
Alert Eyes,0.9270557029177718
Alert Eyes,0.9271137026239067
Tired Eyes,0.9269261318506752
Alert Eyes,0.926984126984127
Tired Eyes,0.9267970401691332
Alert Eyes,0.9268550303670452
Alert Eyes,0.9266490765171504
Alert Eyes,0.9266877637130801
Alert Eyes,0.9266877637130801
Alert Eyes,0.9267650158061117
Alert Eyes,0.9265982636148382
Alert Eyes,0.9266561514195584
Alert Eyes,0.9267139479905437
Alert Eyes,0.926771653543307
Alert Eyes,0.9268100734522561
Tired Eyes,0.926343381389253
Alert Eyes,0.9264012572027239
Alert Eyes,0.9262166405023547
Alert Eyes,0.9262745098039216
Alert Eyes,0.926090363019065
Alert Eyes,0.9261289480553381
Alert Eyes,0.9261289480553381
Alert Eyes,0.9261289480553381
Alert Eyes,0.9261289480553381
Alert Eyes,0.9261289480553381
Alert Eyes,0.9261289480553381
Tired Eyes,0.9259066005739629
Alert Eyes,0.9259452411994785
Alert Eyes,0.925983841542872
Alert Eyes,0.9260416666666667
Alert Eyes,0.9260994015092375
Alert Eyes,0.9260994015092375
Alert Eyes,0.9261186264308012
Tired Eyes,0.9256370254810192
Tired Eyes,0.9251753702260327
Alert Eyes,0.9249545572578551
Alert Eyes,0.9250324254215305
Alert Eyes,0.9248315189217211
Alert Eyes,0.9246113989637306
Alert Eyes,0.9246894409937888
Alert Eyes,0.9247284014485256
Alert Eyes,0.9247867666063583
Alert Eyes,0.9248256264531128
Alert Eyes,0.9248838409912236
Alert Eyes,0.9249613202681795
Alert Eyes,0.925
Alert Eyes,0.9248004120525367
Alert Eyes,0.9248777977874968
Alert Eyes,0.9249357326478149
Alert Eyes,0.9249550244153174
Alert Eyes,0.9249935782173131
Alert Eyes,0.9250320924261874
Alert Eyes,0.9248139594559918
Alert Eyes,0.924852526288792
Alert Eyes,0.9248717948717948
Alert Eyes,0.9249295413784269
Alert Eyes,0.9249871991807476
Alert Eyes,0.9247889485801996
Alert Eyes,0.9248466257668712
Alert Eyes,0.9246487867177522
Alert Eyes,0.9246487867177522
Alert Eyes,0.9247064828994385
Alert Eyes,0.9247064828994385
Alert Eyes,0.9247064828994385
Alert Eyes,0.9247064828994385
Alert Eyes,0.924764090793165
Alert Eyes,0.9248216106014271
Alert Eyes,0.9248599083036169
Alert Eyes,0.9249172817510817
Alert Eyes,0.9249554820656322
Alert Eyes,0.924739384693618
Alert Eyes,0.9247967479674797
Alert Eyes,0.9248540238639249
Alert Eyes,0.9249492900608519
Alert Eyes,0.9250443150164599
Alert Eyes,0.9249431387414708
Alert Eyes,0.9247854618879354
Alert Eyes,0.9246281825056718
Alert Eyes,0.9247420085577649
Alert Eyes,0.9247987927565392
Alert Eyes,0.9246231155778895
Alert Eyes,0.9247176913425345
Alert Eyes,0.9245991983967936
Alert Eyes,0.9246746746746747
Alert Eyes,0.9245188702824294
Alert Eyes,0.9243256743256744
Alert Eyes,0.9243634548177734
Alert Eyes,0.9244200548765278
Alert Eyes,0.9244765702891325
Alert Eyes,0.92453300124533
Alert Eyes,0.9245705750560119
Alert Eyes,0.9246456105446407
Alert Eyes,0.9246830723340791
Alert Eyes,0.9247204968944099
Tired Eyes,0.9242800397219464
Alert Eyes,0.9243363929546018
Alert Eyes,0.9243739151996033
Alert Eyes,0.9244488481545702
Tired Eyes,0.924219910846954
Alert Eyes,0.9240850642927795
Alert Eyes,0.9239318350209929
Alert Eyes,0.9239881539980257
Alert Eyes,0.9240256536753824
Alert Eyes,0.9240631163708086
Alert Eyes,0.9241379310344827
Alert Eyes,0.9241566116720019
Alert Eyes,0.9241752831117676
Alert Eyes,0.9239852398523986
Alert Eyes,0.9240226210966315
Alert Eyes,0.9240599655935119
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9241345445617482
Alert Eyes,0.9239450441609421
Alert Eyes,0.9240196078431373
Alert Eyes,0.9240754347293657
Alert Eyes,0.9241126070991432
Alert Eyes,0.9241311796377876
Alert Eyes,0.9241682974559687
Alert Eyes,0.9239980449657869
Alert Eyes,0.924072265625
Alert Eyes,0.9241463414634147
Alert Eyes,0.924183325207216
